Phần,Chương,Số điều,Tiêu đề điều,Nội dung điều,Số khoản,Nội dung khoản,Điểm,Nội dung điểm
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,1,"Người nào đưa chất thải vào lãnh thổ Việt Nam trái pháp luật thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 400.000.000 đồng đến 2.000.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",b,Đưa từ 70.000 kilôgam đến dưới 170.000 kilôgam chất thải khác.
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 2.000.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",a,Có tổ chức;
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 2.000.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",b,Đưa từ 3.000 kilôgam đến dưới 5.000 kilôgam chất thải nguy hại có thành phần nguy hại đặc biệt vượt ngưỡng chất thải nguy hại theo quy định của pháp luật hoặc có chứa chất phải loại trừ theo Phụ lục A Công ước Stockholm về các chất ô nhiễm hữu cơ khó phân hủy hoặc từ 10.000 kilôgam đến dưới 50.000 kilôgam chất thải nguy hại khác;
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 2.000.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",c,Đưa từ 170.000 kilôgam đến dưới 300.000 kilôgam chất thải khác.
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 4.000.000.000 đồng đến 10.000.000.000 đồng hoặc phạt tù từ 05 năm đến 10 năm:",a,Đưa 5.000 kilôgam trở lên chất thải nguy hại có thành phần nguy hại đặc biệt vượt ngưỡng chất thải nguy hại theo quy định của pháp luật hoặc có chứa chất phải loại trừ theo Phụ lục A Công ước Stockholm về các chất ô nhiễm hữu cơ khó phân hủy hoặc 50.000 kilôgam trở lên chất thải nguy hại khác;
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 4.000.000.000 đồng đến 10.000.000.000 đồng hoặc phạt tù từ 05 năm đến 10 năm:",b,Đưa 300.000 kilôgam trở lên chất thải khác.
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,4,"Người phạm tội còn có thể bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,5,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",a,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 6.000.000.000 đồng;"
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,5,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",b,"Phạm tội thuộc trường hợp quy định tại khoản 2 Điều này, thì bị phạt tiền từ 6.000.000.000 đồng đến 10.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 01 năm;"
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,5,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",c,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt liền từ 10.000.000.000 đồng đến 14.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 01 năm đến 03 năm;"
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,5,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",d,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;"
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,239,Tội đưa chất thải vào lãnh thổ Việt Nam,,5,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",đ,"Pháp nhân thương mại còn có thể bị phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định từ 01 năm đến 03 năm.”."
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,,1,"Người nào thực hiện một trong các hành vi sau đây, làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người, thì bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm:",a,"Đưa ra hoặc cho phép đưa ra khỏi vùng có dịch bệnh động vật, thực vật, sản phẩm động vật, thực vật hoặc vật phẩm khác có khả năng lây truyền dịch bệnh nguy hiểm cho người, trừ trường hợp pháp luật có quy định khác;"
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,,1,"Người nào thực hiện một trong các hành vi sau đây, làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người, thì bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm:",b,"Đưa vào hoặc cho phép đưa vào lãnh thổ Việt Nam động vật, thực vật hoặc sản phẩm động vật, thực vật bị nhiễm bệnh hoặc mang mầm bệnh nguy hiểm có khả năng lây truyền cho người;"
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,,1,"Người nào thực hiện một trong các hành vi sau đây, làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người, thì bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm:",c,Hành vi khác làm lây lan dịch bệnh nguy hiểm cho người
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:",a,Dẫn đến phải công bố dịch thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân tỉnh hoặc Bộ trưởng Bộ Y tế;
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:",b,Làm chết người.
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 10 năm đến 12 năm:",a,Dẫn đến phải công bố dịch thuộc thẩm quyền của Thủ tướng Chính phủ;
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 10 năm đến 12 năm:",b,Làm chết 02 người trở lên.
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,,4,"Người phạm tội còn có thể bị phạt tiền từ 40.000.000 đồng đến 200.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",,1,"Người nào thực hiện một trong các hành vi sau đây, làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng hoặc đã bị xử phạt vi phạm hành chính về một trong những hành vi này mà còn vi phạm, thì bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 02 năm:",a,"Đưa vào, mang ra hoặc cho phép đưa vào, mang ra khỏi vùng có dịch động vật, thực vật, sản phẩm động vật, thực vật hoặc vật phẩm khác bị nhiễm bệnh hoặc mang mầm bệnh, trừ trường hợp pháp luật có quy định khác;"
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",,1,"Người nào thực hiện một trong các hành vi sau đây, làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng hoặc đã bị xử phạt vi phạm hành chính về một trong những hành vi này mà còn vi phạm, thì bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 02 năm:",b,"Đưa vào hoặc cho phép đưa vào lãnh thổ Việt Nam động vật, thực vật, sản phẩm động vật, thực vật thuộc diện kiểm dịch mà không thực hiện các quy định của pháp luật về kiểm dịch;"
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",,1,"Người nào thực hiện một trong các hành vi sau đây, làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng hoặc đã bị xử phạt vi phạm hành chính về một trong những hành vi này mà còn vi phạm, thì bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 02 năm:",c,"Hành vi khác làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật."
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",a,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",b,Dẫn đến phải công bố dịch thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân cấp tỉnh.
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:",a,Gây thiệt hại về tài sản 1.000.000.000 đồng trở lên;
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:",b,Dẫn đến phải công bố dịch thuộc thẩm quyền của Bộ trưởng Bộ Nông nghiệp và Môi trường.
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",,4,"Người phạm tội còn có thể bị phạt tiền từ 40.000.000 đồng đến 200.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,Chương XIX - CÁC TỘI PHẠM VỀ MÔI TRƯỜNG,242,Tội hủy hoại nguồn lợi thủy sản,,1,"Người nào vi phạm quy định về bảo vệ nguồn lợi thủy sản thuộc một trong các trường hợp sau đây, gây thiệt hại nguồn lợi thủy sản từ 100.000.000 đồng đến dưới 500.000.000 đồng hoặc thủy sản thu được trị giá từ 50.000.000 đồng đến dưới 200.000.000 đồng hoặc đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 100.000.000 đồng đến 600.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",a,"Sử dụng chất độc, chất nổ, hóa chất, dòng điện hoặc phương tiện, ngư cụ bị cấm để khai thác thủy sản hoặc làm hủy hoại nguồn lợi thủy sản;"
